Year,Split,Kind,Team,ID,Name,Place,Games,Wins,Losses,Win Rate,Kills,Deaths,Assists,KDA,CS,CS per Minute,Gold,Gold per Minute,Kill Part.,Kill Share,Gold Share,Champs Played
2017,summer,playoffs,Immortals,olleh,Kim Joo-sung (김주성),2,7,4,3,57.1,0.71,4.0,8.71,2.36,34.71,0.89,11.4,291.0,64.1,4.9,15.6,3
2017,summer,playoffs,Immortals,xmithie,Jake Kevin Puchero,2,7,4,3,57.1,2.0,3.14,10.29,3.91,155.0,3.96,13.3,340.0,83.5,13.6,18.2,3
2017,summer,playoffs,Team Dignitas,adrian,Adrian Ma,4,11,4,7,36.4,0.27,3.73,7.55,2.1,21.27,0.58,10.1,274.0,72.3,2.5,16.0,5
2017,summer,playoffs,Team Dignitas,altec,Johnny Ru,4,11,4,7,36.4,3.45,2.36,4.91,3.54,340.45,9.23,15.0,407.0,77.3,31.9,23.8,6
2017,summer,playoffs,Team Dignitas,shrimp,Lee Byeong-hoon (이병훈),4,11,4,7,36.4,1.73,3.55,6.55,2.33,133.18,3.61,11.3,306.0,76.5,16.0,17.8,5
2017,summer,playoffs,Team Dignitas,ssumday,Kim Chan-ho (김찬호),4,11,4,7,36.4,2.0,3.09,6.82,2.85,268.82,7.29,12.7,344.0,81.5,18.5,20.1,4
2017,summer,playoffs,Team EnVyUs,apollo,Apollo Price,5,5,2,3,40.0,2.2,2.6,7.2,3.62,349.6,9.47,14.8,401.0,85.5,20.0,22.9,3
2017,summer,playoffs,Team EnVyUs,hakuho,Nickolas Surgent,5,5,2,3,40.0,1.4,2.6,7.6,3.46,50.8,1.38,9.7,264.0,81.8,12.7,15.0,2
2017,summer,playoffs,Team EnVyUs,lira,Nam Tae-yoo (남태유),5,5,2,3,40.0,1.6,2.8,6.6,2.93,175.6,4.76,12.3,333.0,74.5,14.5,19.0,4
2017,summer,playoffs,Team EnVyUs,nisqy,Yasin Dinçer,5,5,2,3,40.0,4.4,1.8,5.0,5.22,318.4,8.63,14.4,391.0,85.5,40.0,22.3,4
2017,summer,playoffs,Team EnVyUs,seraph,Shin Woo-yeong (신우영),5,5,2,3,40.0,1.4,3.0,6.0,2.47,302.0,8.18,13.5,365.0,67.3,12.7,20.8,5
2017,summer,playoffs,Team SoloMid,biofrost,Vincent Wang,1,8,6,2,75.0,0.75,2.13,11.63,5.82,43.75,1.15,11.3,296.0,82.5,5.0,15.9,4
2017,summer,playoffs,Team SoloMid,bjergsen,Søren Bjerg,1,8,6,2,75.0,3.75,2.13,8.13,5.59,334.0,8.79,15.8,415.0,79.2,25.0,22.2,6
2017,summer,playoffs,Team SoloMid,doublelift,"Yiliang ""Peter"" Peng",1,8,6,2,75.0,5.13,1.38,6.38,8.36,352.38,9.27,16.8,442.0,76.7,34.2,23.7,3
2017,summer,playoffs,Team SoloMid,hauntzer,Kevin Yarnell,1,8,6,2,75.0,4.25,2.25,6.63,4.83,311.0,8.18,15.0,394.0,72.5,28.3,21.1,6
2018,spring,regular season,100 Thieves,aphromoo,Zaqueri Black,2,19,13,6,68.4,0.47,2.11,6.89,3.5,63.89,1.63,10.0,256.0,72.9,4.7,14.2,9
2018,spring,regular season,100 Thieves,cody sun,"Sun ""Cody"" Li-Yu",2,19,13,6,68.4,4.16,1.05,4.47,8.2,398.84,10.2,17.4,445.0,85.4,41.1,24.7,8
2018,spring,regular season,100 Thieves,meteos,William Hartman,2,19,13,6,68.4,1.26,1.58,6.42,4.87,192.53,4.92,12.4,318.0,76.0,12.5,17.7,5
2018,spring,regular season,100 Thieves,ryu,Ryu Sang-wook (류상욱),2,19,13,6,68.4,2.26,1.68,4.68,4.13,364.26,9.31,15.6,398.0,68.8,22.4,22.1,9
2018,spring,regular season,100 Thieves,ssumday,Kim Chan-ho (김찬호),2,19,13,6,68.4,1.95,1.74,4.89,3.94,334.74,8.56,15.0,383.0,67.7,19.3,21.3,9
2018,spring,regular season,Cloud9,jensen,Nicolaj Jensen,5,20,12,8,60.0,3.45,1.2,5.0,7.04,377.0,10.21,15.9,431.0,75.8,30.9,23.2,9
2018,spring,regular season,Cloud9,smoothie,Andy Ta,5,20,12,8,60.0,0.6,2.3,7.85,3.67,48.9,1.32,9.3,251.0,75.8,5.4,13.5,8
2018,spring,regular season,Cloud9,sneaky,Zachary Scuderi,5,20,12,8,60.0,2.6,1.85,5.25,4.24,379.5,10.27,16.0,434.0,70.4,23.3,23.3,9
2018,spring,regular season,Clutch Gaming,apollo,Apollo Price,4,20,11,9,55.0,2.25,1.55,4.2,4.16,370.45,9.84,15.6,413.0,75.4,26.3,22.9,6
2018,spring,regular season,Clutch Gaming,febiven,Fabian Diepstraten,4,20,11,9,55.0,3.2,0.9,3.35,7.28,374.3,9.94,15.8,419.0,76.6,37.4,23.2,8
2018,spring,regular season,Clutch Gaming,hakuho,Nickolas Surgent,4,20,11,9,55.0,0.6,1.6,6.15,4.22,62.05,1.65,9.8,259.0,78.9,7.0,14.4,8
2018,spring,regular season,Clutch Gaming,lira,Nam Tae-yoo (남태유),4,20,11,9,55.0,1.1,1.7,4.8,3.47,202.2,5.37,12.0,320.0,69.0,12.9,17.7,9
2018,spring,regular season,Clutch Gaming,solo,Colin Earnest,4,20,11,9,55.0,1.4,1.75,3.45,2.77,335.7,8.91,14.9,396.0,56.7,16.4,21.9,8
2018,spring,regular season,CLG,biofrost,Vincent Wang,7,18,7,11,38.9,0.5,2.5,7.67,3.27,62.56,1.64,9.5,249.0,78.2,4.8,14.2,9
2018,spring,regular season,CLG,darshan,Darshan Upadhyaya,7,18,7,11,38.9,2.06,2.33,4.89,2.98,312.78,8.19,14.5,380.0,66.5,19.7,21.7,9
2018,spring,regular season,CLG,huhi,Choi Jae-hyun (최재현),7,18,7,11,38.9,2.83,2.33,5.44,3.55,356.33,9.33,15.0,394.0,79.3,27.1,22.5,12
2018,spring,regular season,CLG,reignover,Kim Yeu-jin (김의진),7,18,7,11,38.9,1.0,2.39,6.67,3.21,183.78,4.81,11.6,303.0,73.4,9.6,17.3,6
2018,spring,regular season,Echo Fox,altec,Johnny Ru,3,19,12,7,63.2,3.68,2.16,5.79,4.39,371.47,9.87,16.3,432.0,74.1,28.8,23.2,6
2018,spring,regular season,Echo Fox,dardoch,Joshua Hartnett,3,19,12,7,63.2,2.05,2.0,7.32,4.68,187.11,4.97,12.2,325.0,73.3,16.0,17.4,6
2018,spring,regular season,Echo Fox,huni,Heo Seung-hoon (허승훈),3,19,12,7,63.2,2.74,2.84,5.95,3.06,370.42,9.84,16.4,437.0,67.9,21.4,23.4,9
2018,spring,regular season,Echo Fox,adrian,Adrian Ma,3,16,11,5,68.8,0.44,2.38,9.44,4.16,67.63,1.82,9.6,258.0,74.5,3.3,13.6,7
2018,spring,regular season,Echo Fox,fenix,Kim Jae-hun (김재훈),3,16,11,5,68.8,4.06,1.63,5.19,5.69,361.31,9.71,15.8,426.0,69.8,30.7,22.4,7
2018,spring,regular season,Echo Fox,damonte,Tanner Damonte,3,3,1,2,33.3,2.67,2.0,4.67,3.67,364.0,9.13,15.4,387.0,71.0,25.8,22.8,2
2018,spring,regular season,FlyQuest,flame,Lee Ho-jong (이호종),7,18,6,12,33.3,1.83,1.72,4.5,3.68,354.67,8.96,15.4,390.0,73.1,21.2,22.3,6
2018,spring,regular season,FlyQuest,anda,Andy Hoang,7,16,6,10,37.5,1.06,2.44,6.19,2.97,202.63,5.05,12.3,308.0,79.5,11.6,17.4,7
2018,spring,regular season,FlyQuest,stunt,William Chen,7,16,6,10,37.5,0.63,2.81,6.88,2.67,72.13,1.81,10.3,258.0,82.2,6.8,14.7,8
2018,spring,regular season,FlyQuest,fly,Song Yong-jun (송용준),7,12,4,8,33.3,1.83,2.42,5.0,2.83,335.5,8.46,14.6,367.0,75.9,20.4,20.9,9
2018,spring,regular season,FlyQuest,jayj,Juan Guibert,7,2,0,2,0.0,0.5,3.0,3.0,1.17,38.5,1.01,8.6,225.0,70.0,10.0,13.6,2
2018,spring,regular season,FlyQuest,shrimp,Lee Byeong-hoon (이병훈),7,2,0,2,0.0,0.5,5.0,2.5,0.6,161.5,4.54,9.4,265.0,60.0,10.0,16.9,2
2018,spring,regular season,Golden Guardians,contractz,Juan Arturo Garcia,7,18,4,14,22.2,1.5,3.11,4.78,2.02,180.17,4.91,11.1,304.0,72.4,17.3,17.7,11
2018,spring,regular season,Golden Guardians,deftly,Matthew Chen,7,18,4,14,22.2,2.72,2.0,3.56,3.14,367.61,10.01,15.1,412.0,72.4,31.4,24.0,6
2018,spring,regular season,Golden Guardians,hai,Hai Du Lam,7,18,4,14,22.2,1.89,2.89,4.83,2.33,329.83,8.99,13.9,379.0,77.6,21.8,22.1,12
2018,spring,regular season,Golden Guardians,lourlo,Samson Jackson,7,18,4,14,22.2,1.89,1.61,3.83,3.55,327.5,8.92,13.9,379.0,66.0,21.8,22.1,9
2018,spring,regular season,Golden Guardians,matt,Matthew Elento,7,18,4,14,22.2,0.67,2.56,6.11,2.65,61.17,1.67,8.9,242.0,78.2,7.7,14.1,8
2018,spring,regular season,OpTic Gaming,akaadian,Matthew Higginbotham,7,18,5,13,27.8,1.17,1.83,4.67,3.18,192.06,4.9,11.9,303.0,68.2,13.6,17.8,9
2018,spring,regular season,OpTic Gaming,arrow,Noh Dong-hyeon (노동현),7,18,5,13,27.8,2.44,1.72,3.67,3.55,365.11,9.32,15.8,404.0,71.4,28.6,23.7,10
2018,spring,regular season,OpTic Gaming,lemonnation,Daerek Hart,7,18,5,13,27.8,0.44,2.72,5.17,2.06,64.61,1.65,9.7,248.0,65.6,5.2,14.5,7
2018,spring,regular season,OpTic Gaming,zig,Derek Shao,7,12,3,9,25.0,0.75,2.92,3.08,1.31,290.42,6.91,13.6,324.0,43.8,8.6,18.8,7
2018,spring,regular season,OpTic Gaming,dhokla,Niship Doshi,7,6,2,4,33.3,0.83,3.0,3.67,1.5,276.0,8.24,11.8,354.0,55.1,10.2,21.2,4
2018,spring,regular season,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",1,20,12,8,60.0,3.0,1.1,4.15,6.5,359.5,10.56,15.0,440.0,75.3,31.6,23.7,8
2018,spring,regular season,Team Liquid,impact,Jung Eon-yeong (정언영),1,20,12,8,60.0,1.9,1.75,4.45,3.63,289.9,8.51,13.1,385.0,66.8,20.0,20.7,9
2018,spring,regular season,Team Liquid,olleh,Kim Joo-sung (김주성),1,20,12,8,60.0,0.65,1.85,6.2,3.7,64.7,1.9,9.0,263.0,72.1,6.8,14.1,7
2018,spring,regular season,Team Liquid,xmithie,Jake Kevin Puchero,1,20,12,8,60.0,1.15,1.75,5.8,3.97,196.05,5.76,11.4,334.0,73.2,12.1,17.9,7
2018,spring,regular season,Team SoloMid,bjergsen,Søren Bjerg,5,20,13,7,65.0,3.6,1.0,4.9,8.5,399.4,10.14,17.1,433.0,77.6,32.9,22.9,9
2018,spring,regular season,Team SoloMid,hauntzer,Kevin Yarnell,5,20,13,7,65.0,2.45,2.15,4.7,3.33,375.8,9.54,17.0,431.0,65.3,22.4,22.8,7
2018,spring,regular season,Team SoloMid,mikeyeung,Michael Yeung,5,20,13,7,65.0,1.35,1.9,6.6,4.18,191.15,4.86,12.7,323.0,72.6,12.3,17.1,9
2018,spring,regular season,Team SoloMid,mithy,Alfonso Aguirre Rodríguez,5,20,13,7,65.0,0.65,1.75,6.9,4.31,76.45,1.94,10.4,265.0,68.9,5.9,14.0,7
2018,spring,regular season,Team SoloMid,zven,Jesper Svenningsen,5,20,13,7,65.0,2.9,0.9,5.05,8.83,396.15,10.06,17.4,442.0,72.6,26.5,23.3,6
2018,spring,playoffs,100 Thieves,aphromoo,Zaqueri Black,2,8,3,5,37.5,0.13,2.25,4.63,2.11,59.0,1.6,8.4,227.0,62.3,1.6,13.7,5
2018,spring,playoffs,100 Thieves,cody sun,"Sun ""Cody"" Li-Yu",2,8,3,5,37.5,2.75,1.63,2.88,3.46,363.38,9.83,15.1,408.0,73.8,36.1,24.5,5
2018,spring,playoffs,100 Thieves,meteos,William Hartman,2,8,3,5,37.5,2.0,2.63,2.75,1.81,182.0,4.92,11.2,302.0,62.3,26.2,18.2,5
2018,spring,playoffs,100 Thieves,ryu,Ryu Sang-wook (류상욱),2,8,3,5,37.5,1.25,1.75,3.75,2.86,327.88,8.87,13.4,362.0,65.6,16.4,21.8,4
2018,spring,playoffs,100 Thieves,ssumday,Kim Chan-ho (김찬호),2,8,3,5,37.5,1.5,1.63,3.25,2.92,317.63,8.59,13.5,364.0,62.3,19.7,21.9,5
2018,spring,playoffs,Cloud9,jensen,Nicolaj Jensen,5,3,0,3,0.0,1.67,0.67,3.67,8.0,380.33,9.79,14.8,380.0,72.7,22.7,22.7,2
2018,spring,playoffs,Cloud9,smoothie,Andy Ta,5,3,0,3,0.0,1.0,3.67,3.33,1.18,58.33,1.5,8.5,219.0,59.1,13.6,13.1,2
2018,spring,playoffs,Cloud9,sneaky,Zachary Scuderi,5,3,0,3,0.0,3.67,0.67,2.67,9.5,385.0,9.91,16.5,424.0,86.4,50.0,25.4,2
2018,spring,playoffs,Clutch Gaming,apollo,Apollo Price,4,12,5,7,41.7,2.25,1.33,4.17,4.81,334.33,9.55,14.1,403.0,74.0,26.0,23.9,7
2018,spring,playoffs,Clutch Gaming,febiven,Fabian Diepstraten,4,12,5,7,41.7,2.25,1.5,4.08,4.22,318.67,9.1,13.2,378.0,73.1,26.0,22.4,6
2018,spring,playoffs,Clutch Gaming,hakuho,Nickolas Surgent,4,12,5,7,41.7,0.67,2.08,5.0,2.72,44.75,1.28,8.5,242.0,65.4,7.7,14.4,7
2018,spring,playoffs,Clutch Gaming,lira,Nam Tae-yoo (남태유),4,12,5,7,41.7,2.17,2.08,4.08,3.0,184.67,5.27,10.9,312.0,72.1,25.0,18.5,5
2018,spring,playoffs,Clutch Gaming,solo,Colin Earnest,4,12,5,7,41.7,1.33,2.42,4.17,2.28,283.33,8.09,12.3,350.0,63.5,15.4,20.8,4
2018,spring,playoffs,Echo Fox,adrian,Adrian Ma,3,7,4,3,57.1,0.14,2.43,5.57,2.35,35.86,1.29,6.8,243.0,55.6,1.4,13.2,3
2018,spring,playoffs,Echo Fox,altec,Johnny Ru,3,7,4,3,57.1,2.14,2.14,2.57,2.2,266.14,9.55,11.3,406.0,45.8,20.8,22.1,4
2018,spring,playoffs,Echo Fox,dardoch,Joshua Hartnett,3,7,4,3,57.1,3.0,2.29,5.0,3.5,167.0,5.99,10.4,373.0,77.8,29.2,20.3,4
2018,spring,playoffs,Echo Fox,fenix,Kim Jae-hun (김재훈),3,7,4,3,57.1,2.43,2.29,3.86,2.75,266.57,9.56,11.6,415.0,61.1,23.6,22.6,4
2018,spring,playoffs,Echo Fox,huni,Heo Seung-hoon (허승훈),3,7,4,3,57.1,2.57,2.86,3.29,2.05,239.57,8.59,11.2,401.0,56.9,25.0,21.8,5
2018,spring,playoffs,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",1,10,9,1,90.0,5.7,0.3,4.9,35.33,331.5,10.38,15.1,473.0,76.8,41.3,24.9,4
2018,spring,playoffs,Team Liquid,impact,Jung Eon-yeong (정언영),1,10,9,1,90.0,1.9,1.6,8.7,6.63,246.8,7.73,12.1,379.0,76.8,13.8,19.9,6
2018,spring,playoffs,Team Liquid,olleh,Kim Joo-sung (김주성),1,10,9,1,90.0,0.8,1.4,9.4,7.29,42.0,1.32,8.8,276.0,73.9,5.8,14.5,6
2018,spring,playoffs,Team Liquid,xmithie,Jake Kevin Puchero,1,10,9,1,90.0,2.1,1.8,9.1,6.22,171.3,5.36,11.1,349.0,81.2,15.2,18.4,3
2018,spring,playoffs,Team SoloMid,bjergsen,Søren Bjerg,5,4,1,3,25.0,2.0,0.75,3.0,6.67,340.25,10.31,13.6,412.0,87.0,34.8,24.5,4
2018,spring,playoffs,Team SoloMid,hauntzer,Kevin Yarnell,5,4,1,3,25.0,1.0,2.25,1.75,1.22,289.75,8.78,12.0,363.0,47.8,17.4,21.6,4
2018,spring,playoffs,Team SoloMid,mikeyeung,Michael Yeung,5,4,1,3,25.0,0.75,2.5,3.5,1.7,161.5,4.89,9.7,295.0,73.9,13.0,17.5,3
2018,spring,playoffs,Team SoloMid,mithy,Alfonso Aguirre Rodríguez,5,4,1,3,25.0,0.25,3.0,3.75,1.33,53.5,1.62,7.4,224.0,69.6,4.3,13.3,3
2018,spring,playoffs,Team SoloMid,zven,Jesper Svenningsen,5,4,1,3,25.0,1.75,3.75,2.0,1.0,313.75,9.51,12.9,390.0,65.2,30.4,23.2,3
2018,summer,regular season,100 Thieves,aphromoo,Zaqueri Black,4,20,12,8,60.0,0.9,2.75,8.45,3.4,46.75,1.26,9.3,249.0,68.0,6.5,13.6,7
2018,summer,regular season,100 Thieves,cody sun,"Sun ""Cody"" Li-Yu",4,20,12,8,60.0,4.25,1.8,5.5,5.42,382.2,10.29,16.7,449.0,70.9,30.9,24.6,8
2018,summer,regular season,100 Thieves,ryu,Ryu Sang-wook (류상욱),4,20,12,8,60.0,2.75,2.25,6.8,4.24,293.3,7.9,13.9,376.0,69.5,20.0,20.6,11
2018,summer,regular season,100 Thieves,ssumday,Kim Chan-ho (김찬호),4,20,12,8,60.0,3.85,1.4,4.8,6.18,350.0,9.43,16.1,433.0,62.9,28.0,23.7,10
2018,summer,regular season,100 Thieves,anda,Andy Hoang,4,14,8,6,57.1,2.29,2.86,7.21,3.33,177.79,4.65,12.5,326.0,67.2,16.2,17.9,9
2018,summer,regular season,100 Thieves,meteos,William Hartman,4,6,4,2,66.7,1.33,2.33,6.33,3.29,132.33,3.83,10.6,307.0,59.7,10.4,16.7,6
2018,summer,regular season,Cloud9,jensen,Nicolaj Jensen,2,13,9,4,69.2,4.31,1.77,6.23,5.96,322.31,9.2,14.7,419.0,74.9,30.6,22.4,8
2018,summer,regular season,Cloud9,sneaky,Zachary Scuderi,2,12,10,2,83.3,3.08,2.0,5.83,4.46,341.33,9.92,15.0,436.0,66.5,23.0,22.9,7
2018,summer,regular season,Cloud9,blaber,Robert Huang,2,9,8,1,88.9,2.89,2.44,7.44,4.23,197.11,5.97,12.2,370.0,76.9,21.5,19.5,6
2018,summer,regular season,Cloud9,keith,Yuri Jew,2,4,1,3,25.0,1.5,2.75,3.0,1.64,363.5,9.25,15.5,393.0,54.5,18.2,22.1,4
2018,summer,regular season,Clutch Gaming,febiven,Fabian Diepstraten,7,18,6,12,33.3,2.17,2.28,4.61,2.98,353.83,8.99,14.6,372.0,65.2,20.9,21.7,8
2018,summer,regular season,Clutch Gaming,solo,Colin Earnest,7,18,6,12,33.3,2.06,3.11,4.44,2.09,344.06,8.74,15.2,386.0,62.6,19.8,22.5,10
2018,summer,regular season,Clutch Gaming,apollo,Apollo Price,7,16,6,10,37.5,3.38,2.5,3.69,2.83,368.38,9.42,16.0,408.0,65.3,31.2,23.5,7
2018,summer,regular season,Clutch Gaming,hakuho,Nickolas Surgent,7,16,6,10,37.5,0.75,3.25,6.31,2.17,42.06,1.08,9.4,240.0,65.3,6.9,13.8,8
2018,summer,regular season,Clutch Gaming,lira,Nam Tae-yoo (남태유),7,16,6,10,37.5,2.25,2.81,4.94,2.56,209.81,5.37,12.7,325.0,66.5,20.8,18.7,8
2018,summer,regular season,Clutch Gaming,moon,Galen Holgate,7,2,0,2,0.0,1.5,2.0,4.5,3.0,184.5,4.43,11.5,276.0,85.7,21.4,18.0,1
2018,summer,regular season,CLG,biofrost,Vincent Wang,7,18,7,11,38.9,0.83,2.17,6.89,3.56,51.44,1.4,9.0,244.0,70.9,7.7,14.0,8
2018,summer,regular season,CLG,huhi,Choi Jae-hyun (최재현),7,18,7,11,38.9,2.89,1.83,4.61,4.09,348.11,9.47,14.6,397.0,68.9,26.5,22.7,11
2018,summer,regular season,CLG,darshan,Darshan Upadhyaya,7,17,6,11,35.3,1.76,2.41,3.88,2.34,285.24,7.79,12.8,350.0,53.3,16.7,20.2,8
2018,summer,regular season,CLG,reignover,Kim Yeu-jin (김의진),7,16,5,11,31.3,1.75,2.75,6.13,2.86,178.44,4.88,11.5,314.0,77.3,17.2,18.3,7
2018,summer,regular season,CLG,wiggily,Raymond Griffin,7,2,2,0,100.0,5.5,0.5,5.0,21.0,216.5,5.64,15.0,390.0,63.6,33.3,19.9,2
2018,summer,regular season,Echo Fox,dardoch,Joshua Hartnett,5,20,11,9,55.0,2.4,3.25,6.0,2.58,179.55,5.34,11.3,335.0,68.9,19.7,18.7,12
2018,summer,regular season,Echo Fox,huni,Heo Seung-hoon (허승훈),5,20,11,9,55.0,2.5,3.25,5.55,2.48,311.6,9.26,14.1,419.0,66.0,20.5,23.3,10
2018,summer,regular season,Echo Fox,damonte,Tanner Damonte,5,14,7,7,50.0,2.93,2.36,3.29,2.64,320.5,9.28,13.7,396.0,57.2,27.0,22.2,8
2018,summer,regular season,Cloud9,smoothie,Andy Ta,2,12,5,7,41.7,0.83,2.25,7.75,3.81,37.42,1.07,8.3,238.0,69.1,6.7,13.3,6
2018,summer,regular season,Echo Fox,smoothie,Andy Ta,5,12,5,7,41.7,0.83,2.25,7.75,3.81,37.42,1.07,8.3,238.0,69.1,6.7,13.3,6
2018,summer,regular season,Echo Fox,altec,Johnny Ru,5,10,6,4,60.0,3.2,2.6,3.9,2.73,305.8,9.23,13.4,405.0,55.9,25.2,22.5,6
2018,summer,regular season,Echo Fox,lost,Lawrence Sze Yuy Hui,5,10,5,5,50.0,3.7,1.8,4.6,4.61,313.6,9.18,14.3,419.0,70.9,31.6,23.3,5
2018,summer,regular season,Echo Fox,feng,Wang Xiao-Feng (王晓峰),5,8,4,4,50.0,0.75,3.25,7.25,2.46,44.13,1.28,8.1,235.0,68.1,6.4,13.4,7
2018,summer,regular season,Echo Fox,fenix,Kim Jae-hun (김재훈),5,6,4,2,66.7,3.33,3.17,6.83,3.21,249.83,7.91,12.0,379.0,66.3,21.7,20.8,6
2018,summer,regular season,Echo Fox,adrian,Adrian Ma,5,2,2,0,100.0,1.0,3.0,9.0,3.33,70.5,2.51,8.0,285.0,60.6,6.1,14.2,2
2018,summer,regular season,FlyQuest,flame,Lee Ho-jong (이호종),5,20,10,10,50.0,2.3,2.3,4.5,2.96,290.0,8.86,12.9,394.0,58.9,19.9,22.5,8
2018,summer,regular season,FlyQuest,santorin,Lucas Tao Kilmer Larsen,5,20,10,10,50.0,2.2,2.1,6.25,4.02,147.6,4.51,10.3,315.0,73.2,19.0,18.0,9
2018,summer,regular season,FlyQuest,jayj,Juan Guibert,5,16,9,7,56.3,0.81,2.69,6.38,2.67,59.69,1.78,8.5,254.0,59.0,6.7,14.2,6
2018,summer,regular season,FlyQuest,kwon,Kevin Kwon (권구혁),5,4,1,3,25.0,1.0,3.5,4.75,1.64,40.0,1.35,6.6,224.0,63.9,11.1,14.0,4
2018,summer,regular season,Golden Guardians,contractz,Juan Arturo Garcia,7,18,5,13,27.8,2.06,3.78,5.72,2.06,175.39,4.96,11.1,313.0,71.4,18.9,18.1,8
2018,summer,regular season,Golden Guardians,deftly,Matthew Chen,7,18,5,13,27.8,3.0,0.89,3.67,7.5,346.83,9.81,14.5,409.0,61.2,27.6,23.6,9
2018,summer,regular season,Golden Guardians,lourlo,Samson Jackson,7,18,5,13,27.8,2.11,1.78,3.39,3.09,313.67,8.87,13.5,382.0,50.5,19.4,22.0,11
2018,summer,regular season,Golden Guardians,matt,Matthew Elento,7,18,5,13,27.8,0.89,2.61,6.39,2.79,43.28,1.22,8.3,235.0,66.8,8.2,13.5,8
2018,summer,regular season,Golden Guardians,mickey,Son Young-min (손영민),7,16,5,11,31.3,2.94,2.19,5.06,3.66,335.5,9.42,14.1,397.0,69.6,25.5,22.7,11
2018,summer,regular season,Golden Guardians,bobqin,Boyuan Qin,7,2,0,2,0.0,2.0,2.0,1.5,1.75,325.0,9.81,12.7,384.0,58.3,33.3,23.9,2
2018,summer,regular season,OpTic Gaming,arrow,Noh Dong-hyeon (노동현),7,18,9,9,50.0,2.0,1.22,3.67,4.64,338.39,8.63,15.1,384.0,67.5,23.8,22.0,8
2018,summer,regular season,OpTic Gaming,big,Terry Chuong,7,18,9,9,50.0,0.17,2.0,5.17,2.67,46.61,1.19,8.9,227.0,63.6,2.0,13.0,8
2018,summer,regular season,OpTic Gaming,akaadian,Matthew Higginbotham,7,16,9,7,56.3,1.31,2.06,4.56,2.85,209.44,5.23,12.8,320.0,64.4,14.4,18.1,8
2018,summer,regular season,OpTic Gaming,dhokla,Niship Doshi,7,14,8,6,57.1,1.64,2.79,3.43,1.82,376.21,9.4,15.9,397.0,60.2,19.5,22.6,8
2018,summer,regular season,OpTic Gaming,allorim,Kieran Logue,7,4,1,3,25.0,2.25,2.25,3.5,2.56,291.0,8.02,12.8,353.0,69.7,27.3,21.1,2
2018,summer,regular season,OpTic Gaming,gate,"Yu ""Austin"" Jia-Jun",7,2,0,2,0.0,0.0,2.5,2.0,0.8,38.0,1.16,7.0,214.0,80.0,0.0,13.9,2
2018,summer,regular season,Team Liquid,doublelift,"Yiliang ""Peter"" Peng",1,18,12,6,66.7,3.78,1.39,4.06,5.64,327.78,10.19,14.3,444.0,72.7,35.1,24.1,8
2018,summer,regular season,Team Liquid,impact,Jung Eon-yeong (정언영),1,18,12,6,66.7,2.22,2.0,5.33,3.78,280.83,8.73,12.7,395.0,70.1,20.6,21.4,12
2018,summer,regular season,Team Liquid,olleh,Kim Joo-sung (김주성),1,18,12,6,66.7,0.72,2.44,7.11,3.2,55.17,1.72,8.4,262.0,72.7,6.7,14.2,5
2018,summer,regular season,Team Liquid,xmithie,Jake Kevin Puchero,1,18,12,6,66.7,1.72,2.11,5.39,3.37,177.06,5.51,10.7,333.0,66.0,16.0,18.1,9
2018,summer,regular season,Team SoloMid,bjergsen,Søren Bjerg,3,20,11,9,55.0,3.35,1.6,4.0,4.59,336.8,9.34,14.7,407.0,70.7,32.2,22.4,14
2018,summer,regular season,Team SoloMid,grig,Jonathan Armao,3,20,11,9,55.0,1.75,1.7,4.95,3.94,174.75,4.84,11.5,319.0,64.4,16.8,17.6,8
2018,summer,regular season,Team SoloMid,hauntzer,Kevin Yarnell,3,20,11,9,55.0,2.15,2.35,4.1,2.66,345.45,9.58,14.9,413.0,60.1,20.7,22.8,9
2018,summer,regular season,Team SoloMid,mithy,Alfonso Aguirre Rodríguez,3,20,11,9,55.0,0.45,2.25,5.7,2.73,52.5,1.46,8.7,241.0,59.1,4.3,13.3,7
2018,summer,regular season,Team SoloMid,zven,Jesper Svenningsen,3,20,11,9,55.0,2.7,1.55,4.3,4.52,360.2,9.99,15.7,436.0,67.3,26.0,24.0,8
2018,summer,playoffs,100 Thieves,anda,Andy Hoang,4,12,6,6,50.0,1.5,2.08,5.33,3.28,184.33,5.23,11.3,319.0,72.6,15.9,18.6,7
2018,summer,playoffs,100 Thieves,aphromoo,Zaqueri Black,4,12,6,6,50.0,0.25,2.92,6.33,2.26,44.0,1.25,8.0,226.0,69.9,2.7,13.1,3
2018,summer,playoffs,100 Thieves,ryu,Ryu Sang-wook (류상욱),4,12,6,6,50.0,2.92,1.92,4.42,3.83,309.58,8.78,13.5,383.0,77.9,31.0,22.2,5
2018,summer,playoffs,100 Thieves,ssumday,Kim Chan-ho (김찬호),4,12,6,6,50.0,2.58,1.67,4.25,4.1,298.67,8.47,13.8,390.0,72.6,27.4,22.7,6
2018,summer,playoffs,100 Thieves,cody sun,"Sun ""Cody"" Li-Yu",4,7,4,3,57.1,3.0,1.14,4.43,6.5,350.14,10.05,14.9,427.0,71.2,28.8,24.6,2
2018,summer,playoffs,100 Thieves,rikara,Richard Samuel Oh,4,5,2,3,40.0,1.0,1.8,4.8,3.22,325.2,9.07,13.3,372.0,72.5,12.5,21.8,4
